Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-02-03,MUSWELLBROOK,1,ZAHDI,1,MITCH STAPLEFORD,Scott Singleton,4.8,,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,DALE,3,AARON BULLOCK,Paul Messara & Leah Gavranich,2.0,1.0,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,TA SET NEFERU,1,JEAN VAN OVERMEIRE,Todd Howlett,9.5,4.0,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,ZIPPO IDEA,4,MITCHELL BELL,Rodney Northam,2.8,,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,CHARLOTTING,5,SIENA GRIMA,Michael Lunn,5.5,,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,CORPSMAN,2,NOT NOTIFIED,Jeremy Sylvester,6.0,,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,REWARD'S DAUGHTER,2,LUKE ROLLS,Jeremy Sylvester,23.0,2.0,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,1,CROATIAN MADAME,6,LEESHELLE SMALL,Jeremy Gask,51.0,3.0,1500,BM58,GOOD4,FINE,8
2025-02-03,MUSWELLBROOK,2,TOUGH CASE,1,GABRIELLE JOHNSTON,Jeremy Sylvester,51.0,,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,TITAN STAR,6,MITCH STAPLEFORD,Mike Van Gestel,26.0,,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,GOGMAGOG,4,AARON BULLOCK,Kylie Gavenlock,4.6,,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,SIR FREDDIE,5,LUKE ROLLS,Jeremy Sylvester,16.0,4.0,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,TOYGER,8,BEN LOOKER,Todd Howlett,6.5,,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,JO JO SUN,2,JEAN VAN OVERMEIRE,Andrew MacDonald,5.5,2.0,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,PENNYPACKER,3,ANDREW GIBBONS,Barry Lawrence,21.0,3.0,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,EXECUTIVE DECISION,9,NOT NOTIFIED,Mark Cross,0.0,,1000,BM58,GOOD4,FINE,9
2025-02-03,MUSWELLBROOK,2,PLAY MY SONG,7,LEESHELLE SMALL,Rodney Northam,2.0,1.0,1000,BM58,GOOD4,FINE,9
