Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-02-17,WAGGA,1,OAKY DOAKS,1,JAMES INNES JNR,Todd Smart,7.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,LUCY LULU,10,HOLLY DURNAN,Gary Colvin,34.0,4.0,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,BONNIE MURRINGO,7,NICK HEYWOOD,Darrell Burnet,5.5,2.0,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,RIPPANA,6,BRODIE LOY,Luke Pepper,5.0,1.0,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,TURN LEFT,12,CLAIRE RAMSBOTHAM,"Barbara Joseph, Paul & Matt Jones",6.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,NOTHING SPECIAL,3,CORIAH KEATINGS,Matthew Kelley,3.5,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,SMART COLOUR,4,JACK MARTIN,Tim Donnelly,10.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,SOON TO BLOOM,9,JOSH RICHARDS,Ron Stubbs,14.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,AFTER THE ONE,2,CARLY FRATER,Gary Colvin,8.0,3.0,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,DENICCI,8,CORY PARISH,Martin Stein,26.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,FLERTINO,5,REBECCA BRONETT PR,Michael Travers,151.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,MEGAPHONE MISS,11,SHAUN GUYMER,Scott Spackman,23.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,1,SILVERZETA,4,NOT NOTIFIED,Gary Colvin,26.0,,1000,MDN,GOOD4,FINE,13
2025-02-17,WAGGA,2,ASTERN TORCH,5,CARLY FRATER,Gary Colvin,26.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,DEFYING,11,BILLY OWEN,Shane Bloomfield,16.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,LEGAL SIZE,12,BRENDAN WARD,David O'Prey,23.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,PIMPERNEL,9,JOSH RICHARDS,Shane Bloomfield,34.0,1.0,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,TIMARU,4,PIERRE BOUDVILLAIN,Terry Gibson,126.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,VIA VARALLO,3,NICK HEYWOOD,Amanda Turner,3.2,3.0,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,I AM VENGEANCE,6,SHAUN GUYMER,Michael Travers,71.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,LIAMENA AVENUE,2,AMY MCLUCAS,Theresa Bateup,15.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,PONTE ARCOBALENO,10,HOLLY DURNAN,Ben Brisbourne,7.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,SCHOOL FEES,8,NICK SOUQUET,Michael Travers,41.0,,1600,MDN,GOOD4,FINE,12
2025-02-17,WAGGA,2,DARN HOT MISS,7,BLAIKE MCDOUGALL,Ben Brisbourne,2.5,2.0,1600,MDN,GOOD4,FINE,12
