Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-04-11,PORT MACQUARIE,5,STYLISED,10,LEANNE BOYD,Cassandra Schmidt,41.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,OAKFIELD TRIUMPH,1,LIAM BLANCH,Kristen Buchanan,9.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,KING SOLEIL,9,ASHLEY MORGAN,Craig Ruttley,3.5,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,ARCHAIC FORCE,14,AARON BULLOCK,Todd Howlett,6.0,4.0,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,PRINCE KURO,11,ANNA ROPER,Kim Waugh,14.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,BOLD DESIGN,7,LUKE ROLLS,Mark Minervini,5.0,3.0,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,FICTION SOCIETY,12,ANDREW GIBBONS,Fleur Blanch,23.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,SIBELIUS,8,EMILY FARR,Daniel Simonetta,26.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,AQUAFIRE,6,SHAE WILKES,Stephen Farley,10.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,PRIDE OF LANKA,4,JETT NEWMAN,Jeff Kehoe,81.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,VALENTINO PRINCE,3,SIENA GRIMA,Paul Perry,14.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,EXECUTIVE DECISION,5,MILLIE THOMPSON,Mark Cross,61.0,1.0,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,VIA VEGAS,13,BEN LOOKER,Jonathan Smith,19.0,2.0,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,SOUTH BOAMBEE,2,JON GRISEDALE,Warren Dean,34.0,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,TARABEAU,17,NOT NOTIFIED,Colt Prosser,1.01,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,ROCK ARE STEINER,9,NOT NOTIFIED,Peter Graham,1.01,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,5,WORKING CAPITAL,16,SIENA GRIMA,Peter Graham,1.01,,1100,CL1 CG,GOOD4,FINE,17
2025-04-11,PORT MACQUARIE,6,YENDY,6,JETT NEWMAN,Matthew Dunn,4.6,1.0,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,SIR BOO,8,ANDREW GIBBONS,Shane Everson,41.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,VEECEE,3,LUKE ROLLS,Cassandra Schmidt,15.0,2.0,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,SOOBOOCO,3,KACIE ADAMS,Larry Fairhall,34.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,WILLINGALE,5,SHAE WILKES,Paul Perry,13.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,CARDSHARP,7,BEN LOOKER,Noel Mayfield-Smith,15.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,COOL FIZZ,2,SIENA GRIMA,Brett Dodson,12.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,MR TRACKSIDE,9,AARON BULLOCK,Paul Perry,8.0,3.0,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,OSTRACISED,11,JON GRISEDALE,Donna Grisedale,51.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,EGOTISTIC,1,ANNA ROPER,Sally Taylor,15.0,4.0,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,PARMENIO,10,LIAM BLANCH,Carlos Antonio,31.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,SO YOU SUGGEST,4,ASHLEY MORGAN,Todd Howlett,2.15,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,6,AYE AYE SKIPPER,12,NOT NOTIFIED,John Sprague,21.0,,1000,CL3,GOOD4,FINE,13
2025-04-11,PORT MACQUARIE,7,AUZSTAR,14,LIAM BLANCH,Marc Quinn,34.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,FORTYFIVE PARKLANE,14,NOT NOTIFIED,Samantha McGuren,26.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,IMPERIAL HILTON,7,SIENA GRIMA,Brett Bellamy,34.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,SAVILLE STREET,3,EMILY FARR,Terry Evans,26.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,SUPREME COMMAND,13,ASHLEY MORGAN,Glen Milligan,41.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,CANEXCELL,1,BEN LOOKER,Wayne Lawson,81.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,KEY LEGEND,9,ANDREW GIBBONS,Tony Newing,0.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,TALANA,9,LUKE ROLLS,Sally Taylor,12.0,4.0,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,KING LARRY,10,SHAE WILKES,Wayne Wilkes,2.2,1.0,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,LOVE CHILD,8,TEIGHAN WORSNOP,Glen Milligan,6.5,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,MONTE MAXIMUS,4,STEPHEN CUMMINS,Noel Mayfield-Smith,26.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,PAR FIVE,11,ANNA ROPER,Paul Perry,13.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,CREDIT CONTROLLER,6,AARON BULLOCK,Shannon Manwarring,21.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,GET SOME FUN,2,LEANNE BOYD,Karen Owen,14.0,3.0,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,YALLA,12,JETT NEWMAN,Matthew Dunn,11.0,2.0,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,7,GOLDEN HONOUR,5,JON GRISEDALE,Glen Milligan,15.0,,1200,BM66,GOOD4,FINE,16
2025-04-11,PORT MACQUARIE,8,RED RED WINE,1,JETT NEWMAN,Matthew Dunn,6.5,3.0,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,TIETAR,15,ASHLEY MORGAN,Matthew Dunn,6.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,HE'S A COPY BOY,3,SIENA GRIMA,Samantha McGuren,11.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,MOSGIEL DAISY,6,BEN LOOKER,Matthew Robinson,12.0,1.0,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,SOLAR POWER,11,LUKE ROLLS,Colt Prosser,10.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,DAMASCUS GATE,8,KACIE ADAMS,Carlos Antonio,21.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,GURU CLASS,17,ANNA ROPER,Matthew Dunn,17.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,HAVIERON,13,STEPHEN TRAECEY,Donna Traecey,26.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,SPIRITLY,5,LEANNE BOYD,Norman Rogers,19.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,ARTELIMAR,7,LIAM BLANCH,Carlos Antonio,10.0,4.0,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,SPILLS,4,JON GRISEDALE,Greg Kilner,23.0,2.0,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,TOOTSIE,12,AARON BULLOCK,Paul Smith,23.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,RAZELLA,10,SHAE WILKES,Wayne Wilkes,2.7,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,THE YOUNG YEARS,2,JESSICA DRURY,Terry Evans,34.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,GUSTAV,10,NOT NOTIFIED,Ben Blay,1.01,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,SUN TOPAZE,9,ANDREW GIBBONS,Shane Everson,41.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,SEETHING CHUCK,14,EMILY FARR,Karen Owen,34.0,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,BELLASCENT,16,NOT NOTIFIED,Joseph Burges,1.01,,1500,BM58,GOOD4,FINE,19
2025-04-11,PORT MACQUARIE,8,LAMPKIN LANE,18,NOT NOTIFIED,Shane Everson,1.01,,1500,BM58,GOOD4,FINE,19
2025-04-11,ORANGE,1,CASINO DALLAS,2,JAKE PRACEY-HOLMES,Toby Pracey,12.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,STAR OF SALISBURY,1,SERG LISNYY,Michael Mulholland,41.0,4.0,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,FORTIANS,9,MATHEW CAHILL,Bob Howe,81.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,SESTO,4,KODY NESTOR,Luke Clarke,9.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,ROSIE I AM,5,JORDAN QUINCE,Alison Smith,26.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,SPARKLENGLITTER,7,RICHARD BENSLEY,Pat Murphy,5.5,1.0,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,FRENCH HARP,3,SHAUN GUYMER,Paul Theobald,23.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,JOY OF THE WORLD,6,MITCH STAPLEFORD,Angus Stewart,4.4,3.0,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,LEILA BELLE,9,DAMON BUDLER,Becky Byrne,10.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,SUPREME STYLE,8,CLAYTON GALLAGHER,Paul Clisby,2.0,2.0,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,1,THE FIRE INSIDE,2,ASHLEIGH STANLEY,Gayna Williams,61.0,,1000,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,JOLLY GOOD FELLOW,8,MITCH STAPLEFORD,Dean Mirfin,1.9,1.0,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,RAIL TRAIL,8,MITCHELL BELL,Mack Griffith,4.2,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,MATILDA NO MORE,5,WENDY PEEL,Clint Lundholm,16.0,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,METAL MAGIC,6,GRANT BUCKLEY,Garry Frazer,41.0,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,NORTHERN EAGLE,4,DYLAN GIBBONS,Gerald Ryan & Sterling Alexiou,2.6,2.0,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,CITY ROCKSTAR,7,HEAVELON VAN DER H,Con Karakatsanis,81.0,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,STILL EXCITED,3,JEAN VAN OVERMEIRE,David Pfieffer,8.5,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,VICIOUS RUMOUR,1,SERG LISNYY,Michael Mulholland,9.0,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,BOLD BENDER,9,JAKE PRACEY-HOLMES,Connie Greig,26.0,3.0,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,FRENCH HARP,2,NOT NOTIFIED,Paul Theobald,0.0,,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,2,JULIET BRAVO,2,ANDREW BANKS,Connie Greig,17.0,4.0,1280,MDN,GOOD3,FINE,11
2025-04-11,ORANGE,3,DIVINE SINNER,7,JORDAN QUINCE,Kieren Hazelton,10.0,3.0,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,CUMBOOGLE,4,ZOE HUNT,Brett Thompson,4.4,1.0,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,ESCUTCHEON,1,JAKE PRACEY-HOLMES,Jackie Greentree,41.0,2.0,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,PLEASURIZE,3,CLAIRE RAMSBOTHAM,Luke Pepper,3.0,,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,CUMNOCK,5,LEESHELLE SMALL,Brett Thompson,3.4,,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,TITAN STAR,2,JEAN VAN OVERMEIRE,Mike Van Gestel,17.0,,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,DAO SUN,6,WENDY PEEL,Kieren Hazelton,9.0,,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,DAME ANNIE,6,HEAVELON VAN DER H,Jarrod Austin,3.2,4.0,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,NOCTUA,9,REBECCA BRONETT PR,Natalie Jarvis,7.0,,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,3,ITSZARBABY,8,SHAUN GUYMER,Gary Portelli,5.0,,1000,BM58,GOOD3,FINE,10
2025-04-11,ORANGE,4,POKERJACK,4,SHAUN GUYMER,Tash Burleigh,4.6,,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,EXTRAVAGENT LAD,1,MATHEW CAHILL,Scott Collings,3.7,1.0,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,CROP DUSTER,3,MITCH STAPLEFORD,Jeremy Gask,9.5,,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,KATTEGAT,5,REBECCA BRONETT PR,Natalie Jarvis,9.5,,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,WILBURY,6,CLAYTON GALLAGHER,Brett Robb,3.5,2.0,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,MAJOR TIME,10,DAMON BUDLER,Gratz Vella,18.0,3.0,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,INVINCIBLE DASH,9,JORDAN QUINCE,Alison Smith,101.0,,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,NEVER FAILS,2,TILLY MCCARROLL,Geoffrey Crothers,12.0,,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,CYCLONE RUPERT,7,JEAN VAN OVERMEIRE,Luke Pepper,15.0,4.0,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,4,BROGANS CREEK,8,JAKE PRACEY-HOLMES,Toby Pracey,10.0,,1000,OPEN,GOOD3,FINE,10
2025-04-11,ORANGE,5,TURGENEV,13,JORDAN QUINCE,Alison Smith,9.5,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,SMARTER THAN YOU,7,CLAIRE RAMSBOTHAM,Todd Smart,13.0,3.0,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,CHOP THE ICE,10,DAMON BUDLER,Gratz Vella,18.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,PLENITUDE,1,KODY NESTOR,Clint Lundholm,12.0,4.0,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,TIM'S PRINCIPAL,2,BRODIE LOY,Jeremy Gask,21.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,THE HERALD,6,GLENN CAHILL,Geoffrey Crothers,151.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,ZOUNILE,4,GRANT BUCKLEY,Kylie Kennedy,126.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,BONUS TEMPUS,11,HEAVELON VAN DER H,Brett Lazzarini,21.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,MISS EMMA,9,MATHEW CAHILL,Garry Kirkup,9.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,ONYSPEED,8,CLAYTON GALLAGHER,Toby Pracey,4.0,1.0,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,EXOTIC DANCER,5,OLIVIA CHAMBERS,Gary Portelli,3.1,2.0,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,SANTORINI SUN,3,REBECCA BRONETT PR,Natalie Jarvis,19.0,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,5,TOMMY'S GIRL,12,MITCH STAPLEFORD,Angus Stewart,9.5,,1300,BM66,GOOD3,FINE,13
2025-04-11,ORANGE,6,WRITTEN GOLD,7,DYLAN GIBBONS,Gerald Ryan & Sterling Alexiou,3.4,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,CRAFT,10,KODY NESTOR,Nick Olive,34.0,4.0,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,CHECK YOUR SIX,1,MITCH STAPLEFORD,Dean Mirfin,12.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,CROWN LEGEND,3,MITCHELL BELL,Mack Griffith,11.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,FEIMAZUO,2,CLAYTON GALLAGHER,Alison Smith,4.4,1.0,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,RAINAGAIN,4,WINONA COSTIN,Terry Croft,14.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,BOMBELLEISTIC,8,JEAN VAN OVERMEIRE,"Barbara Joseph, Paul & Matt Jones",19.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,GREEN PINEAPPLE,13,ASHLEIGH STANLEY,Gayna Williams,26.0,3.0,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,NAVAL OFFICER,6,MATHEW CAHILL,Jim McMillan,23.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,TULIPWOOD,5,GRANT BUCKLEY,Annabel Neasham & Rob Archibald,9.0,2.0,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,FANCY GARTER,9,JORDAN QUINCE,Peter W Stanley,51.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,THE MONA LISA,12,SHAUN GUYMER,Paul & Martha Cave,9.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,6,EILRAHC,11,HEAVELON VAN DER H,Alison Smith,23.0,,1400,CL1,GOOD3,FINE,13
2025-04-11,ORANGE,7,AIMPOINT,4,MITCHELL BELL,Mack Griffith,26.0,,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,REMATCH,1,DONOVAN DILLON,Paul Messara & Leah Gavranich,8.0,4.0,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,CAMPALDINO,9,WINONA COSTIN,Gai Waterhouse & Adrian Bott,2.15,1.0,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,STEEL BLAZE,10,HEAVELON VAN DER H,Brett Lazzarini,10.0,2.0,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,FUN SUNDAY,16,DYLAN GIBBONS,Brad Widdup,18.0,,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,VICTORY ROLL,5,RICHARD BENSLEY,Pat Murphy,61.0,,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,TAJAWAL,3,JEAN VAN OVERMEIRE,Annabel Neasham & Rob Archibald,7.0,3.0,2100,3YO+ OPEN,GOOD3,FINE,17
2025-04-11,ORANGE,7,BINKOU,2,GRANT BUCKLEY,Garry Frazer,26.0,,2100,3YO+ OPEN,GOOD3,FINE,17
