Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-03-21,SCONE,1,NULKABA STAR,4,AARON BULLOCK,Jeremy Sylvester,11.0,,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,NATION CHANGING,7,SIENA GRIMA,Melanie O'Gorman,10.0,1.0,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,WAKES,5,CHELSEA HILLIER,Justin Bowen,151.0,,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,WANAVAN,1,MITCH STAPLEFORD,Scott Singleton,6.0,,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,ATOKA,2,CLAYTON GALLAGHER,Justin Bowen,19.0,,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,KAWATIRI,8,LEESHELLE SMALL,Geoff O'Brien,81.0,3.0,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,LADY OLENNA,6,DONOVAN DILLON,Paul Messara & Leah Gavranich,1.5,2.0,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,1,RELUCTANT DIVA,3,BRAITH NOCK,Brett Cavanough,9.0,4.0,1000,MDN,HVY10,SHWRY,8
2025-03-21,SCONE,2,THE HANGER CAT,7,MITCHELL BELL,Brett Cavanough,8.0,4.0,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,JUST IN REACH,3,AARON BULLOCK,Sue Grills,8.0,,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,RISING,4,GRANT BUCKLEY,Brett Cavanough,26.0,,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,GOLD LOVER,2,BEN LOOKER,Holly Williams,14.0,,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,LONHRO'S QUEEN,8,CHELSEA HILLIER,Cameron Crockett,2.9,1.0,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,SUPER EXTREME,5,DONOVAN DILLON,Cameron Crockett,11.0,,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,BODGIE,6,ANNA ROPER,Paul Perry,23.0,3.0,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,2,PRIDE TO FOLLOW,1,BRAITH NOCK,Brett Cavanough,2.1,2.0,1000,BM82,HVY10,SHWRY,8
2025-03-21,SCONE,3,SPLASH OF STEEL,2,MITCHELL BELL,Rodney Northam,7.0,3.0,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,ALL TOO SHEIK,4,WINONA COSTIN,Holly Williams,126.0,,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,BUCKEYE,6,JEAN VAN OVERMEIRE,John O'Shea & Tom Charlton,3.5,2.0,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,FORTISSIMO,9,AARON BULLOCK,Paul Messara & Leah Gavranich,2.15,1.0,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,BRAVALATANTE,7,BRAITH NOCK,Brett Cavanough,13.0,4.0,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,DAME SCHWARZKOPF,3,HEAVELON VAN DER H,Peter H Bloomfield,41.0,,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,MAIDEN PEARL,8,CLAYTON GALLAGHER,Justin Bowen,71.0,,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,STORMY REIGN,1,ASHLEY MORGAN,Bjorn Baker,8.5,,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,3,THRILLING VENTURE,5,GRANT BUCKLEY,Brett Cavanough,15.0,,1000,2YO OPEN,HVY10,SHWRY,9
2025-03-21,SCONE,4,NEW PHAROAH,7,BRAITH NOCK,Brett Cavanough,4.6,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,TOUGH CASE,9,MITCH STAPLEFORD,Jeremy Sylvester,26.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,MELLENCAMP,3,MIKAYLA WEIR,Allan Boyle,8.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,ARTELIMAR,5,JAKE PRACEY-HOLMES,Carlos Antonio,12.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,BADBOY MCCOY,8,LEESHELLE SMALL,Jan Bowen,19.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,CALL ME TERRY,2,WILLIAM STANLEY,Cameron Crockett,11.0,2.0,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,TIME RULER,6,AARON BULLOCK,Carlos Antonio,10.0,4.0,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,ANTILOCAPRA,11,MITCHELL BELL,Rodney Northam,2.4,3.0,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,BALLINDERRY SAL,10,GRANT BUCKLEY,Rodney Northam,3.5,1.0,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,GUSTAV,1,JEAN VAN OVERMEIRE,Ben Blay,41.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,DIPIERDOMENICO,4,SIENA GRIMA,Robert Knight,51.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,GIRLY POP,12,DONOVAN DILLON,Holly Williams,23.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,4,JUST JACKY,4,NOT NOTIFIED,Theresa Stair,41.0,,1400,BM58,HVY10,SHWRY,13
2025-03-21,SCONE,5,WILD SENSATION,4,BEN LOOKER,Matthew Smith,4.8,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,MAJOR LOOK,3,JEAN VAN OVERMEIRE,John O'Shea & Tom Charlton,4.6,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,SPENZALOT,9,MITCH STAPLEFORD,Scott Singleton,8.5,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,SETHFIRE,11,AARON BULLOCK,Kris Lees,21.0,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,MR CHIPS,6,ANDREW GIBBONS,Troy O'Neile,126.0,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,LEOVANNI,7,HEAVELON VAN DER H,Annabel Neasham & Rob Archibald,2.8,3.0,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,ZOOMORPHIC,8,CHRISTIAN REITH,Scott Singleton,3.4,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,SMART BUY,5,MITCHELL BELL,Rodney Northam,5.5,2.0,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,MOUNT BONA,2,DONOVAN DILLON,Paul Messara & Leah Gavranich,8.0,1.0,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,KOWLOON PRINCESS,6,BRAITH NOCK,Annabel Neasham & Rob Archibald,31.0,,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,5,THE BIG TICKET,1,ANNA ROPER,Paul Perry,101.0,4.0,1300,MDN,HVY10,SHWRY,11
2025-03-21,SCONE,6,SPERANZOSO,7,BRAITH NOCK,Brett Cavanough,12.0,,1600,BM66,HVY10,SHWRY,13
2025-03-21,SCONE,6,TYCOON CHARGER,1,LEESHELLE SMALL,Cassandra Stummer,61.0,,1600,BM66,HVY10,SHWRY,13
2025-03-21,SCONE,6,BUBA,8,MITCH STAPLEFORD,Kim Waugh,9.0,2.0,1600,BM66,HVY10,SHWRY,13
2025-03-21,SCONE,6,LENSMAN,10,NOT NOTIFIED,Wayne Wilkes,0.0,,1600,BM66,HVY10,SHWRY,13
2025-03-21,SCONE,6,MON AMORE,5,CLAYTON GALLAGHER,Paul Perry,21.0,3.0,1600,BM66,HVY10,SHWRY,13
