Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-03-24,COFFS HARBOUR,1,BRING ME SAKI,1,JETT NEWMAN,Stephen Lee,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,CLUSTER'S GENERAL,6,MIKAYLA WEIR,Brett Bellamy,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,PRIDE OF GLASGOW,3,JON GRISEDALE,John Higgins,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,ROSIE'S REYNE,3,COURTNEY BELLAMY,Grady Spokes,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,VIDYA,7,NOT NOTIFIED,Maryann Brosnan,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,WOKOU,4,TEIGHAN WORSNOP,Paddy Cunningham,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,INCANTRESS,2,ANDREW MALLYON,Kris Lees,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,MIA FIGLIA,5,LUKE ROLLS,Robert Agnew,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,STARZZABORN,6,ANDREW GIBBONS,Kris Lees,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,1,THE BLUE SWAN LAKE,9,NOT NOTIFIED,Daiki Chujo,,,1205,MDN,SOFT5,OCAST,10
2025-03-24,COFFS HARBOUR,2,BABY RYAN,9,COURTNEY BELLAMY,Brett Bellamy,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,TERRATILLI,3,JETT NEWMAN,Stephen Lee,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,BEDTIME,2,ANDREW MALLYON,Brett Bellamy,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,HELL OF A LOVE,4,JON GRISEDALE,Brett Bellamy,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,MUM KNOWS,7,MATTHEW MCGUREN,Paul Smith,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,MYSTIC WAY,8,TEIGHAN WORSNOP,John Sprague,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,SWEET MARLENE,1,LUKE ROLLS,Cassandra Schmidt,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,BATTLE REIGN,5,ANDREW GIBBONS,Todd Howlett,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,CIANWOOD CITY,8,NOT NOTIFIED,Shane Everson,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,KAYTEE WISDOM,11,NOT NOTIFIED,Daiki Chujo,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,LYKOS,6,MIKAYLA WEIR,Grant Prosser,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,2,NEO TORA,10,STEPHEN CUMMINS,Daniel Wheeler,,,1005,MDN,SOFT5,OCAST,12
2025-03-24,COFFS HARBOUR,3,WAKADAISHO,8,NOT NOTIFIED,Daiki Chujo,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,SETHFIRE,1,ANDREW GIBBONS,Kris Lees,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,MIAMI BABY,5,ANDREW MALLYON,Kris Lees,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,STAINLESS STEEL,8,TEIGHAN WORSNOP,Paddy Cunningham,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,FLEE WITH ME,6,MATTHEW MCGUREN,Tony Newing,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,MANHATTAN DRESS,11,NOT NOTIFIED,Daiki Chujo,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,ALASKA DE LUNE,13,NOT NOTIFIED,Brett Dodson,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,BRASH 'N' WOOD,4,COURTNEY BELLAMY,Brett Bellamy,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,HIGHLAND MIRAGE,6,LUKE ROLLS,Cassandra Schmidt,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,LIL' BIT VAIG,3,MIKAYLA WEIR,Brett Bellamy,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,MILLENNIUM PRAYER,3,NOT NOTIFIED,John Shelton,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,ROSSO NERO,2,STEPHEN CUMMINS,Brett Bellamy,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,3,STAR OF KONGO,7,KACIE ADAMS,Ray Hartley,,,1405,MDN,SOFT5,OCAST,13
2025-03-24,COFFS HARBOUR,4,CHARMED DESTINY,13,TEIGHAN WORSNOP,John Sprague,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,ENTERPRISE PRIVATE,12,ANDREW MALLYON,Kris Lees,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,GOLD SOMETHING,1,JEFF KEHOE,Margaret De Gonneville,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,JUSTICE SERVED,5,BELLA YOUNGBERRY,Ray Dart,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,SECRET KEEPER,9,STEPHEN CUMMINS,Aiden St Vincent,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,SIR ZINO,3,JASON TAYLOR,Vanessa McLennan,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,BELLASCENT,6,SIENA GRIMA,Joseph Burges,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,DURUSEHVAR,7,JON GRISEDALE,Brett Bellamy,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,PENNIES DESTINY,11,NORIYUKI MASUDA,Grady Spokes,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,ROBE RAIDER,10,MIKAYLA WEIR,Dennis Dwane,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,SMOKIN' DE QUO,14,JETT NEWMAN,Stephen Lee,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,SUCH A DUDE,8,COURTNEY BELLAMY,Brett Bellamy,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,HIDEYO,2,ANDREW GIBBONS,Todd Howlett,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,SHAMIC,4,LUKE ROLLS,Todd Howlett,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,4,SON OF A GUN,10,NOT NOTIFIED,Lea Selby,,,2005,CL1,SOFT5,OCAST,15
2025-03-24,COFFS HARBOUR,5,YUKANUMA,16,NOT NOTIFIED,Jordan Lee,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,MR VILLA,2,LUKE ROLLS,Gaye Ball,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,SHOWMAN,4,JETT NEWMAN,Jordan Lee,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,SPILLS,13,NOT NOTIFIED,Greg Kilner,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,DO IT FOR YOU,14,NOT NOTIFIED,Daiki Chujo,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,TOOTSIE,9,MATTHEW MCGUREN,Paul Smith,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,SEETHING CHUCK,5,LEANNE BOYD,Karen Owen,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,WOLF DANCER,10,STEPHEN CUMMINS,Brett Dodson,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,KALAHARI HEART,7,ANDREW MALLYON,Todd Payne,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,DISCREET LADY,3,KACIE ADAMS,Tom Higgins,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,MONTE TIANA,6,ANTHONY ALLEN,Noel Mayfield-Smith,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,INTOXICATION,5,SIENA GRIMA,Joseph Burges,,,1505,BM58,SOFT5,OCAST,18
2025-03-24,COFFS HARBOUR,5,MAGIC SHANNON,17,NOT NOTIFIED,Tom Higgins,,,1505,BM58,SOFT5,OCAST,18
