Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-03-04,SCONE,1,SUIT DAY,5,AARON BULLOCK,Stirling Osland,10.0,2.0,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,WAITAPU,8,NOT NOTIFIED,Jane Clement,15.0,,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,BILL PEYTO,6,GABRIELLE JOHNSTON,Jane Clement,8.0,3.0,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,SO YOU ARE,7,BEN LOOKER,Stirling Osland,1.35,1.0,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,MORE FOR US,1,MIKAYLA WEIR,Stirling Osland,8.5,,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,TYCOON LAD,3,SIENA GRIMA,Lea Selby,34.0,4.0,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,CROATIAN MADAME,4,LEESHELLE SMALL,Jeremy Gask,18.0,,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,1,MY GEM,2,JAKE PRACEY-HOLMES,Philip Duffy,41.0,,2200,BM58,SOFT5,SHWRY,8
2025-03-04,SCONE,2,DON'TCHA THINK,6,AARON BULLOCK,Mark Milton,4.2,3.0,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,TIM'S PRINCIPAL,4,MITCH STAPLEFORD,Jeremy Gask,21.0,,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,AESTHETE,5,JAKE PRACEY-HOLMES,Cameron Crockett,18.0,,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,MON AMORE,1,CLAYTON GALLAGHER,Paul Perry,12.0,2.0,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,CLUBMAN,2,JEAN VAN OVERMEIRE,Annabel Neasham & Rob Archibald,2.15,1.0,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,LONGINUS,2,HEAVELON VAN DER H,Annabel Neasham & Rob Archibald,4.0,,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,CALL ME MAGNIFIQUE,3,REECE JONES,Annabel Neasham & Rob Archibald,3.5,4.0,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,2,ALPINE KANDY,5,BENJAMIN OSMOND,Annabel Neasham & Rob Archibald,10.0,,1600,BM66,SOFT5,SHWRY,8
2025-03-04,SCONE,3,GOLD CAPITAL,7,BRAITH NOCK,Brett Cavanough,34.0,,1000,MDN,SOFT5,SHWRY,10
2025-03-04,SCONE,3,RAIL TRAIL,6,AARON BULLOCK,Mack Griffith,13.0,2.0,1000,MDN,SOFT5,SHWRY,10
2025-03-04,SCONE,3,ATOKA,4,CLAYTON GALLAGHER,Justin Bowen,81.0,4.0,1000,MDN,SOFT5,SHWRY,10
